event_date,channel,trend
2025-06-10,Social,1.28479452054795
2025-06-11,Social,1.28511415525114
2025-06-13,Social,1.28575342465753
2025-06-14,Social,1.28607305936073
2025-06-16,Social,1.28671232876712
2025-06-17,Social,1.28703196347032
2025-06-18,Social,1.28735159817352
2025-06-19,Social,1.28767123287671
2025-06-21,Social,1.28831050228311
2025-06-22,Social,1.2886301369863
2025-06-23,Social,1.2889497716895
2025-06-24,Social,1.28926940639269
2025-06-26,Social,1.28990867579909
2025-06-27,Social,1.29022831050228
2025-06-29,Social,1.29086757990868
2025-06-30,Social,1.29118721461187
2025-07-05,Social,1.29278538812785
2025-07-07,Social,1.29342465753425
2025-07-08,Social,1.29374429223744
2025-07-09,Social,1.29406392694064
2025-07-10,Social,1.29438356164384
2025-07-12,Social,1.29502283105023
2025-07-13,Social,1.29534246575342
2025-07-15,Social,1.29598173515982
2025-07-22,Social,1.29821917808219
2025-07-23,Social,1.29853881278539
2025-07-24,Social,1.29885844748858
2025-07-27,Social,1.29981735159817
2025-07-28,Social,1.30013698630137
2025-07-31,Social,1.30109589041096
2025-08-01,Social,1.30141552511416
2025-08-02,Social,1.30173515981735
2025-08-05,Social,1.30269406392694
2025-08-06,Social,1.30301369863014
2025-08-08,Social,1.30365296803653
2025-08-09,Social,1.30397260273973
2025-08-12,Social,1.30493150684932
2025-08-13,Social,1.30525114155251
2025-08-14,Social,1.30557077625571
2025-08-15,Social,1.3058904109589
2025-08-16,Social,1.3062100456621
2025-08-17,Social,1.3065296803653
2025-08-18,Social,1.30684931506849
2025-08-19,Social,1.30716894977169
2025-08-21,Social,1.30780821917808
2025-08-22,Social,1.30812785388128
2025-08-26,Social,1.30940639269406
2025-08-28,Social,1.31004566210046
2025-09-02,Social,1.31164383561644
2025-09-03,Social,1.31196347031963
2025-09-04,Social,1.31228310502283
2025-09-05,Social,1.31260273972603
2025-09-06,Social,1.31292237442922
2025-09-07,Social,1.31324200913242
2025-09-08,Social,1.31356164383562
2025-09-10,Social,1.31420091324201
2025-09-11,Social,1.31452054794521
2025-09-12,Social,1.3148401826484
2025-09-14,Social,1.31547945205479
2025-09-15,Social,1.31579908675799
2025-09-16,Social,1.31611872146119
2025-09-17,Social,1.31643835616438
2025-09-18,Social,1.31675799086758
2025-09-19,Social,1.31707762557078
2025-09-20,Social,1.31739726027397
2025-09-22,Social,1.31803652968037
2025-09-24,Social,1.31867579908676
2025-09-28,Social,1.31995433789954
2025-09-29,Social,1.32027397260274
2025-10-01,Social,1.32091324200913
2025-10-03,Social,1.32155251141553
2025-10-04,Social,1.32187214611872
2025-10-07,Social,1.32283105022831
2025-10-08,Social,1.32315068493151
2025-10-10,Social,1.3237899543379
2025-10-11,Social,1.3241095890411
2025-10-12,Social,1.32442922374429
2025-10-13,Social,1.32474885844749
2025-10-15,Social,1.32538812785388
2025-10-16,Social,1.32570776255708
2025-10-17,Social,1.32602739726027
2025-10-18,Social,1.32634703196347
2025-10-19,Social,1.32666666666667
2025-10-21,Social,1.32730593607306
2025-10-22,Social,1.32762557077626
2025-10-23,Social,1.32794520547945
2025-10-25,Social,1.32858447488584
2025-10-26,Social,1.32890410958904
2025-10-27,Social,1.32922374429224
2025-10-28,Social,1.32954337899543
2025-10-29,Social,1.32986301369863
2025-10-30,Social,1.33018264840183
2025-10-31,Social,1.33050228310502
2025-11-02,Social,1.33114155251142
2025-11-03,Social,1.33146118721461
2025-11-04,Social,1.33178082191781
2025-11-06,Social,1.3324200913242
2025-11-08,Social,1.33305936073059
2025-11-10,Social,1.33369863013699
2025-11-11,Social,1.33401826484018
2025-11-13,Social,1.33465753424658
2025-11-14,Social,1.33497716894977
2025-11-16,Social,1.33561643835616
2025-11-18,Social,1.33625570776256
2025-11-19,Social,1.33657534246575
2025-11-20,Social,1.33689497716895
2025-11-22,Social,1.33753424657534
2025-11-24,Social,1.33817351598174
2025-11-25,Social,1.33849315068493
2025-11-26,Social,1.33881278538813
2025-11-27,Social,1.33913242009132
2025-11-28,Social,1.33945205479452
2025-11-29,Social,1.33977168949772
2025-11-30,Social,1.34009132420091
2025-12-01,Social,1.34041095890411
2025-12-02,Social,1.34073059360731
2025-12-03,Social,1.3410502283105
2025-12-04,Social,1.3413698630137
2025-12-05,Social,1.3416894977169
2025-12-06,Social,1.34200913242009
2025-12-08,Social,1.34264840182648
2025-12-10,Social,1.34328767123288
2025-12-12,Social,1.34392694063927
2025-12-13,Social,1.34424657534247
2025-12-14,Social,1.34456621004566
2025-12-17,Social,1.34552511415525
2025-12-20,Social,1.34648401826484
2025-12-22,Social,1.34712328767123
2025-12-23,Social,1.34744292237443
2025-12-24,Social,1.34776255707763
2025-12-25,Social,1.34808219178082
2025-12-26,Social,1.34840182648402
2025-12-27,Social,1.34872146118721
2025-12-28,Social,1.34904109589041
2025-12-29,Social,1.34936073059361
2025-12-30,Social,1.3496803652968
2025-12-31,Social,1.35
